,Room Description,Guest Room Info,Room Description Expanded
15560,BEST FLEXIBLE RATE|INTERCONTINENTAL CLASSIC NEED TO MAKE A RESERVATION BUT NOT PICKY ABOUT YOUR ROOM TYPE  THIS IS THE OPTION FOR YOU. OUR,Classic Room,BEST FLEXIBLE RATE|INTERCONTINENTAL CLASSIC NEED TO MAKE A RESERVATION BUT NOT PICKY ABOUT YOUR ROOM TYPE  THIS IS THE OPTION FOR YOU. OUR
15561,STAY AND SAVE BREAKFAST|CLASSIC QUEEN - 30 SQM - FREE WI-FI - AC COFFEE -TEA - LED TV - CONNECTING DOORS,Classic Room,STAY AND SAVE BREAKFAST|CLASSIC QUEEN - 30 SQM - FREE WI-FI - AC COFFEE -TEA - LED TV - CONNECTING DOORS
15562,MRATE AVAIL BOOK WITH CONFIDEN|CLASSIC FAMILY ROOM FOR 2 ADULTS AND 2 CHILDREN,Classic Room,MRATE AVAIL BOOK WITH CONFIDEN|CLASSIC FAMILY ROOM FOR 2 ADULTS AND 2 CHILDREN
15563,FLEXIBLE -WITH BREAKFAST|CLASSIC DOUBLE ROOM FREE WIFI AC MINIBAR SAFE DESK SMART FLAT SCREEN TV RATE INCLUDES BREAKFAST VAT AND FREE WIFI,Classic Room,FLEXIBLE -WITH BREAKFAST|CLASSIC DOUBLE ROOM FREE WIFI AC MINIBAR SAFE DESK SMART FLAT SCREEN TV RATE INCLUDES BREAKFAST VAT AND FREE WIFI
15564,"REGULAR RATE|FLEXIBLE RATE, CLASSIC ROOM, GUEST ROOM, 1 KING",Classic Room,"REGULAR RATE|FLEXIBLE RATE, CLASSIC ROOM, GUEST ROOM, 1 KING"
15565,"AAA-CAA|INCLUDES COMPLIMENTARY BASIC WIFI CLASSIC ROOM - 1 KING SIZE BED, FLOORS 6-10",Classic Room,"AAA-CAA|INCLUDES COMPLIMENTARY BASIC WIFI CLASSIC ROOM - 1 KING SIZE BED, FLOORS 6-10"
15566,NON-REFUNDABLE RATE|CLASSIC ROOM-18SQM-194SQF-QUEEN-WIFI-COURTYARD VW-AC-NESPRESSO-RAINSHOWER-LAPTOP SAFE-2 PAX,Classic Room,NON-REFUNDABLE RATE|CLASSIC ROOM-18SQM-194SQF-QUEEN-WIFI-COURTYARD VIEW-AC-NESPRESSO-RAINSHOWER-LAPTOP SAFE-2 PAX
15567,FLEXIBLE RATE|CLASSIC ROOM-18SQM-194SQF-QUEEN-WIFI-COURTYARD VW-AC-NESPRESSO-RAINSHOWER-LAPTOP SAFE-2 PAX,Classic Room,FLEXIBLE RATE|CLASSIC ROOM-18SQM-194SQF-QUEEN-WIFI-COURTYARD VIEW-AC-NESPRESSO-RAINSHOWER-LAPTOP SAFE-2 PAX
15568,FLEXIBLE RATE INCL. BREAKFAST|CLASSIC ROOM-18SQM-194SQF-QUEEN-WIFI-COURTYARD VW-AC-NESPRESSO-RAINSHOWER-LAPTOP SAFE-2 PAX,Classic Room,FLEXIBLE RATE INCL. BREAKFAST|CLASSIC ROOM-18SQM-194SQF-QUEEN-WIFI-COURTYARD VIEW-AC-NESPRESSO-RAINSHOWER-LAPTOP SAFE-2 PAX
15569,I PREFER MEMBER RATE|CLASSIC ROOM-18SQM-194SQF-QUEEN-WIFI-COURTYARD VW-AC-NESPRESSO-RAINSHOWER-LAPTOP SAFE-2 PAX,Classic Room,I PREFER MEMBER RATE|CLASSIC ROOM-18SQM-194SQF-QUEEN-WIFI-COURTYARD VIEW-AC-NESPRESSO-RAINSHOWER-LAPTOP SAFE-2 PAX
15570,"GET REAL EXPERIENCE IT ALL|INCLUDES COMPLIMENTARY BASIC WIFI CLASSIC ROOM - 1 KING SIZE BED, FLOORS 6-10",Classic Room,"GET REAL EXPERIENCE IT ALL|INCLUDES COMPLIMENTARY BASIC WIFI CLASSIC ROOM - 1 KING SIZE BED, FLOORS 6-10"
15571,SEMI FLEXIBLE -WITH BREAKFAST|CLASSIC FAMILY ROOM 2 PLUS 1 FREE WIFI AC MINIBAR SAFE DESK SMART FLATSCREEN TV RATE INCLUDES BREAKFAST VAT AND FREE WIFI,Classic Room,SEMI FLEXIBLE -WITH BREAKFAST|CLASSIC FAMILY ROOM 2 PLUS 1 FREE WIFI AC MINIBAR SAFE DESK SMART FLATSCREEN TV RATE INCLUDES BREAKFAST VAT AND FREE WIFI
15572,MRATE AVAIL ADVANCE STAY SAVE|CLASSIC QUEEN,Classic Room,MRATE AVAIL ADVANCE STAY SAVE|CLASSIC QUEEN
15573,MRATE AVAIL ADVANCE STAY SAVE|CLASSIC 2 QUEEN BEDS,Classic Room,MRATE AVAIL ADVANCE STAY SAVE|CLASSIC 2 QUEEN BEDS
15574,SEMI FLEXIBLE -WITH BREAKFAST|CLASSIC DOUBLE ROOM FREE WIFI AC MINIBAR SAFE DESK SMART FLAT SCREEN TV RATE INCLUDES BREAKFAST VAT AND FREE WIFI,Classic Room,SEMI FLEXIBLE -WITH BREAKFAST|CLASSIC DOUBLE ROOM FREE WIFI AC MINIBAR SAFE DESK SMART FLAT SCREEN TV RATE INCLUDES BREAKFAST VAT AND FREE WIFI
15575,FLEXIBLE -WITH BREAKFAST|CLASSIC TRIPLE ROOM FREE WIFI AC MINIBAR SAFE DESK SMART FLATSCREEN TV RATE INCLUDES BREAKFAST VAT AND FREE WIFI,Classic Room,FLEXIBLE -WITH BREAKFAST|CLASSIC TRIPLE ROOM FREE WIFI AC MINIBAR SAFE DESK SMART FLATSCREEN TV RATE INCLUDES BREAKFAST VAT AND FREE WIFI
15576,"OUR BEST FLEXIBLE RATE|CLASSIC JUNIOR SUITE OVERLOOKING ENERGY CORRIDOR WITH CUSTOM BED, DESK, HARDWOOD, AND OVERSIZED WALK IN SHOWER. OUR BEST FLEXIBLE RATE",Classic Room,"OUR BEST FLEXIBLE RATE|CLASSIC JUNIOR SUITE OVERLOOKING ENERGY CORRIDOR WITH CUSTOM BED, DESK, HARDWOOD, AND OVERSIZED WALK IN SHOWER. OUR BEST FLEXIBLE RATE"
15577,"BREAKFAST FOR 2 ADULTS FULL|CLASSIC ROOM ALL CLASSIC ROOMS FEATURE COMFORTABLE ACCOMMODATION AND ARE AVAILABLE WITH A CHOICE OF QUEEN, KING",Classic Room,"BREAKFAST FOR 2 ADULTS FULL|CLASSIC ROOM ALL CLASSIC ROOMS FEATURE COMFORTABLE ACCOMMODATION AND ARE AVAILABLE WITH A CHOICE OF QUEEN, KING"
15578,MRATE AVAIL STAY SAVE 3|CLASSIC QUEEN,Classic Room,MRATE AVAIL STAY SAVE 3|CLASSIC QUEEN
15579,TRIPADVISOR PLUS RATE|CLASSIC ROOM-1 QUEEN-GARDEN VIEW- WIFI-READING CHAIRS-BEVERAGE AREA,Classic Room,TRIPADVISOR PLUS RATE|CLASSIC ROOM-1 QUEEN-GARDEN VIEW- WIFI-READING CHAIRS-BEVERAGE AREA
15580,"MARRIOTT SENIOR DISC.|MARRIOTT SENIOR DISCOUNT, INCLUDES 62 YEARS AND OLDER VALID ID REQUIRED, CLASSIC, GUEST ROOM, 2 DOUBLE, EAST TOWER",Classic Room,"MARRIOTT SENIOR DISC.|MARRIOTT SENIOR DISCOUNT, INCLUDES 62 YEARS AND OLDER VALID ID REQUIRED, CLASSIC, GUEST ROOM, 2 DOUBLE, EAST TOWER"
15581,FLEXIBLE RATE. EASY CANCELLATI|CLASSIC TWO BEDROOM SUITE CITY VIEW 1 KING AND 1 QUEEN BED SOFA BED IN ROOM SAFE ,Classic Room,FLEXIBLE RATE. EASY CANCELLATI|CLASSIC TWO BEDROOM SUITE CITY VIEW 1 KING AND 1 QUEEN BED SOFA BED IN ROOM SAFE 
15582,SEMI FLEXIBLE -WITH BREAKFAST|CLASSIC TRIPLE ROOM FREE WIFI AC MINIBAR SAFE DESK SMART FLATSCREEN TV RATE INCLUDES BREAKFAST VAT AND FREE WIFI,Classic Room,SEMI FLEXIBLE -WITH BREAKFAST|CLASSIC TRIPLE ROOM FREE WIFI AC MINIBAR SAFE DESK SMART FLATSCREEN TV RATE INCLUDES BREAKFAST VAT AND FREE WIFI
15583,MRATE AVAIL STAY SAVE 3|CLASSIC 2 QUEEN BEDS,Classic Room,MRATE AVAIL STAY SAVE 3|CLASSIC 2 QUEEN BEDS
15584,ADVANCE SAVER|2 DOUBLE BEDS CLASSIC VIEW 330 SQ FT ROOM LOCATED ON FLOORS 14 TO 24. ROOM FEATURES SPECTACULAR VIEWS OF THE CITY AND,Classic Room,ADVANCE SAVER|2 DOUBLE BEDS CLASSIC VIEW 330 SQ FT ROOM LOCATED ON FLOORS 14 TO 24. ROOM FEATURES SPECTACULAR VIEWS OF THE CITY AND
15585,ADVANCE SAVER|1 KING BED CLASSIC VIEW 330 SQ FT ROOM LOCATED ON FLOORS 14 TO 24. ROOM FEATURES SPECTACULAR VIEWS OF THE CITY AND,Classic Room,ADVANCE SAVER|1 KING BED CLASSIC VIEW 330 SQ FT ROOM LOCATED ON FLOORS 14 TO 24. ROOM FEATURES SPECTACULAR VIEWS OF THE CITY AND
15586,"MEMBER PACKAGE RATE|MEMBER RATE STAY FOR BREAKFAST, INCLUDES SEE RATE DETAILS, CLASSIC, GUEST ROOM, 1 TWIN/SINGLE BED-S-, GARDEN VIEW",Classic Room,"MEMBER PACKAGE RATE|MEMBER RATE STAY FOR BREAKFAST, INCLUDES SEE RATE DETAILS, CLASSIC, GUEST ROOM, 1 TWIN/SINGLE BED-S-, GARDEN VIEW"
15587,"AAA WEEKDAY|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, CLASSIC, GUEST ROOM, 2 DOUBLE, EAST TOWER",Classic Room,"AAA WEEKDAY|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, CLASSIC, GUEST ROOM, 2 DOUBLE, EAST TOWER"
15588,"REGULAR RATE|FLEXIBLE RATE, CLASSIC ROOM, GUEST ROOM, 2 KING",Classic Room,"REGULAR RATE|FLEXIBLE RATE, CLASSIC ROOM, GUEST ROOM, 2 KING"
15589,TRIPADVISOR PLUS|CLASSIC TERRACE ROOM- 47SQM-508SQFT- 1 KG BED FREE WIFI-AC-PRIVATE TERRACE-OCEAN VW-MINIBAR,Classic Room,TRIPADVISOR PLUS|CLASSIC TERRACE ROOM- 47SQM-508SQFT- 1 KING BED FREE WIFI-AC-PRIVATE TERRACE-OCEAN VIEW-MINIBAR
15590,"ACCENTURE|ACCENTURE RATE, ROOM AND BREAKFAST RATE, INCLUDES BREAKFAST, CLASSIC, GUEST ROOM, 1 TWIN/SINGLE BED-S-, GARDEN VIEW",Classic Room,"ACCENTURE|ACCENTURE RATE, ROOM AND BREAKFAST RATE, INCLUDES BREAKFAST, CLASSIC, GUEST ROOM, 1 TWIN/SINGLE BED-S-, GARDEN VIEW"
15591,"MEMBER PACKAGE RATE|MEMBER RATE STAY FOR BREAKFAST, INCLUDES SEE RATE DETAILS, CLASSIC, GUEST ROOM, 1 KING, GARDEN VIEW",Classic Room,"MEMBER PACKAGE RATE|MEMBER RATE STAY FOR BREAKFAST, INCLUDES SEE RATE DETAILS, CLASSIC, GUEST ROOM, 1 KING, GARDEN VIEW"
15592,"ACCENTURE|ACCENTURE RATE, ROOM AND BREAKFAST RATE, INCLUDES BREAKFAST, CLASSIC, GUEST ROOM, 1 KING, GARDEN VIEW",Classic Room,"ACCENTURE|ACCENTURE RATE, ROOM AND BREAKFAST RATE, INCLUDES BREAKFAST, CLASSIC, GUEST ROOM, 1 KING, GARDEN VIEW"
15593,"FLEXIBLE RATE - BB-BB/BED BRKF|INCLUDES COMPLIMENTARY BASIC WIFI CLASSIC ROOM - 1 KING SIZE BED, FLOORS 6-10",Classic Room,"FLEXIBLE RATE - BB-BB/BED BRKF|INCLUDES COMPLIMENTARY BASIC WIFI CLASSIC ROOM - 1 KING SIZE BED, FLOORS 6-10"
15594,ADVANCE SAVER|1 QUEEN BED CLASSIC VIEW 250 SQ FT ROOM LOCATED ON FLOORS 14 TO 28. ROOM FEATURES SPECTACULAR VIEWS OF THE CITY AND,Classic Room,ADVANCE SAVER|1 QUEEN BED CLASSIC VIEW 250 SQ FT ROOM LOCATED ON FLOORS 14 TO 28. ROOM FEATURES SPECTACULAR VIEWS OF THE CITY AND
15595,GDS SPECIAL|CLASSIC ONE BEDROOM SUITE PARTIAL OCEAN VIEW KING OR QUEEN BED SOFA BED MINI FRIDGE ,Classic Room,GDS SPECIAL|CLASSIC ONE BEDROOM SUITE PARTIAL OCEAN VIEW KING OR QUEEN BED SOFA BED MINI FRIDGE 
15596,FLEXIBLE RATE. EASY CANCELLATI|CLASSIC ONE BEDROOM SUITE PARTIAL OCEAN VIEW KING OR QUEEN BED SOFA BED MINI FRIDGE ,Classic Room,FLEXIBLE RATE. EASY CANCELLATI|CLASSIC ONE BEDROOM SUITE PARTIAL OCEAN VIEW KING OR QUEEN BED SOFA BED MINI FRIDGE 
15597,BREAKFAST FOR 2 ADULTS FULL|2 TWIN BEDS CLASSIC 30TH TO 36TH FLOORS. CITY SKYLINE VIEW 51 SQM CHIC AND MODERN ROOM WITH FLOOR TO CEILING WINDOWS. 2,Classic Room,BREAKFAST FOR 2 ADULTS FULL|2 TWIN BEDS CLASSIC 30TH TO 36TH FLOORS. CITY SKYLINE VIEW 51 SQM CHIC AND MODERN ROOM WITH FLOOR TO CEILING WINDOWS. 2
15598,BEST FLEXIBLE RATE|CLASSIC ROOM BED TYPE CANNOT BE GUARANTEED AS IT WILL BE ALLOCATED UPON ARRIVAL BASED ON AVAILABILITY,Classic Room,BEST FLEXIBLE RATE|CLASSIC ROOM BED TYPE CANNOT BE GUARANTEED AS IT WILL BE ALLOCATED UPON ARRIVAL BASED ON AVAILABILITY
15599,1000 BONUS POINTS NT INCLUDES|ROOM AND 1000 REWARDS CLUB BONUS POINTS PER CLASSIC ROOM BED TYPE CANNOT BE GUARANTEED AS IT WILL BE ALLOCATED UPON ARRIVAL BASED ON AVAILABILITY,Classic Room,1000 BONUS POINTS NT INCLUDES|ROOM AND 1000 REWARDS CLUB BONUS POINTS PER CLASSIC ROOM BED TYPE CANNOT BE GUARANTEED AS IT WILL BE ALLOCATED UPON ARRIVAL BASED ON AVAILABILITY
15600,"ACCENTURE|ACCENTURE RATE, 3.6 KM TO OFFICE, INCLUDES BREAKFAST, WIFI, SELF PARKING, CLASSIC, 1 BEDROOM SUITE, 1 KING, GARDEN VIEW",Classic Room,"ACCENTURE|ACCENTURE RATE, 3.6 KM TO OFFICE, INCLUDES BREAKFAST, WIFI, SELF PARKING, CLASSIC, 1 BEDROOM SUITE, 1 KING, GARDEN VIEW"
15601,MRATE AVAIL BOOK WITH CONFIDEN|THE HOTEL DOES NOT ACCEPT CHECK. CLASSIC ROOM - 2 SINGLE SIZE BEDS   SOFA BED,Classic Room,MRATE AVAIL BOOK WITH CONFIDEN|THE HOTEL DOES NOT ACCEPT CHECK. CLASSIC ROOM - 2 SINGLE SIZE BEDS   SOFA BED
15602,"GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC ROOM, 1 QUEEN BED, COMPLIMENTARY WIFI",Classic Room,"GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC ROOM, 1 QUEEN BED, COMPLIMENTARY WIFI"
15603,EXOTISMES BAR|OCEAN CLASSIC -BALCONY- STUNNING OCEAN VIEWS - 280 SQFT -1 KING BED - LOCATED ON UPPER FLOOR,Classic Room,EXOTISMES BAR|OCEAN CLASSIC -BALCONY- STUNNING OCEAN VIEWS - 280 SQFT -1 KING BED - LOCATED ON UPPER FLOOR
15604,SENSE SPA PACKAGE|CLASSIC ROOMS HAVE KING SIZED BEDS AND INNER COURTYARD VIEWS FROM LOWER FLOORS OF THE HOTEL.,Classic Room,SENSE SPA PACKAGE|CLASSIC ROOMS HAVE KING SIZED BEDS AND INNER COURTYARD VIEWS FROM LOWER FLOORS OF THE HOTEL.
15605,"ACCENTURE|ACCENTURE RATE, 3.6 KM TO OFFICE, INCLUDES BREAKFAST, WIFI, SELF PARKING, CLASSIC, GUEST ROOM, 1 TWIN/SINGLE BED-S-, GARDE",Classic Room,"ACCENTURE|ACCENTURE RATE, 3.6 KM TO OFFICE, INCLUDES BREAKFAST, WIFI, SELF PARKING, CLASSIC, GUEST ROOM, 1 TWIN/SINGLE BED-S-, GARDE"
15606,BESTREZ BY HOTELREZ BB|CLASSIC SINGLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,BESTREZ BY HOTELREZ BB|CLASSIC SINGLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15607,WORLD RAINBOW HOTELS BAR BB|CLASSIC SINGLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,WORLD RAINBOW HOTELS BAR BB|CLASSIC SINGLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15608,BUSINESS TRAVELLER HOTELREZ BB|CLASSIC SINGLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,BUSINESS TRAVELLER HOTELREZ BB|CLASSIC SINGLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15609,CORPORATE RATE BY HOTELREZ BB|CLASSIC SINGLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,CORPORATE RATE BY HOTELREZ BB|CLASSIC SINGLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15610,GOVERNMENT RATE BB|CLASSIC SINGLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,GOVERNMENT RATE BB|CLASSIC SINGLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15611,"ACCENTURE|ACCENTURE RATE, 3.6 KM TO OFFICE, INCLUDES BREAKFAST, WIFI, SELF PARKING, CLASSIC, GUEST ROOM, 1 KING, GARDEN VIEW",Classic Room,"ACCENTURE|ACCENTURE RATE, 3.6 KM TO OFFICE, INCLUDES BREAKFAST, WIFI, SELF PARKING, CLASSIC, GUEST ROOM, 1 KING, GARDEN VIEW"
15612,BREAKFAST FOR 2 ADULTS FULL|1 KING BED CLASSIC 30TH TO 36TH FLOORS. CITY SKYLINE VIEW 46 TO 51 SQM CHIC AND MODERN ROOM WITH FLOOR TO CEILING,Classic Room,BREAKFAST FOR 2 ADULTS FULL|1 KING BED CLASSIC 30TH TO 36TH FLOORS. CITY SKYLINE VIEW 46 TO 51 SQM CHIC AND MODERN ROOM WITH FLOOR TO CEILING
15613,CORPORATE RATE BY HOTELREZ BB|CLASSIC DOUBLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,CORPORATE RATE BY HOTELREZ BB|CLASSIC DOUBLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15614,BESTREZ BY HOTELREZ BB|CLASSIC DOUBLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,BESTREZ BY HOTELREZ BB|CLASSIC DOUBLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15615,BUSINESS TRAVELLER HOTELREZ BB|CLASSIC DOUBLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,BUSINESS TRAVELLER HOTELREZ BB|CLASSIC DOUBLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15616,GOVERNMENT RATE BB|CLASSIC DOUBLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,GOVERNMENT RATE BB|CLASSIC DOUBLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15617,WORLD RAINBOW HOTELS BAR BB|CLASSIC DOUBLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,WORLD RAINBOW HOTELS BAR BB|CLASSIC DOUBLE ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15618,DAILY RATE EXCL. CITYTAX|CLASSIC SINGLE ROOM 30SQM LOWER FLOORS FREE WIFI NON SMOKING ROOM ONLY. VAT AND SERVICE INCLUDED. PLUS CITY TAX,Classic Room,DAILY RATE EXCL. CITYTAX|CLASSIC SINGLE ROOM 30SQM LOWER FLOORS FREE WIFI NON SMOKING ROOM ONLY. VAT AND SERVICE INCLUDED. PLUS CITY TAX
15619,NON FLEXIBLE|CLASSIC QUEEN - 30 SQM - FREE WI-FI - AC COFFEE -TEA - LED TV - CONNECTING DOORS,Classic Room,NON FLEXIBLE|CLASSIC QUEEN - 30 SQM - FREE WI-FI - AC COFFEE -TEA - LED TV - CONNECTING DOORS
15620,NON FLEXIBLE BREAKFAST|CLASSIC QUEEN - 30 SQM - FREE WI-FI - AC COFFEE -TEA - LED TV - CONNECTING DOORS,Classic Room,NON FLEXIBLE BREAKFAST|CLASSIC QUEEN - 30 SQM - FREE WI-FI - AC COFFEE -TEA - LED TV - CONNECTING DOORS
15621,FLEXIBLE RATE. EASY CANCELLATI|CLASSIC TWO BEDROOM SUITE PARTIAL OCEAN VIEW 1 KING AND 1 QUEEN BED SOFA BED IN ROOM SAFE ,Classic Room,FLEXIBLE RATE. EASY CANCELLATI|CLASSIC TWO BEDROOM SUITE PARTIAL OCEAN VIEW 1 KING AND 1 QUEEN BED SOFA BED IN ROOM SAFE 
15622,GOVERNMENT RATE BB|CLASSIC TWIN ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,GOVERNMENT RATE BB|CLASSIC TWIN ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15623,WORLD RAINBOW HOTELS BAR BB|CLASSIC TWIN ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,WORLD RAINBOW HOTELS BAR BB|CLASSIC TWIN ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15624,BUSINESS TRAVELLER HOTELREZ BB|CLASSIC TWIN ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,BUSINESS TRAVELLER HOTELREZ BB|CLASSIC TWIN ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15625,BESTREZ BY HOTELREZ BB|CLASSIC TWIN ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,BESTREZ BY HOTELREZ BB|CLASSIC TWIN ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15626,CORPORATE RATE BY HOTELREZ BB|CLASSIC TWIN ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO,Classic Room,CORPORATE RATE BY HOTELREZ BB|CLASSIC TWIN ENSUITE WIFI TV TEA COFFEE PARKING - PUBSAFECOVIDPROMISE - WEREGOODTOGO
15627,DAILY RATE EXCL. CITYTAX|CLASSIC DOUBLE ROOM 30SQM LOWER FLOORS FREE WIFI NON SMOKING ROOM ONLY. VAT AND SERVICE INCLUDED. PLUS CITY TAX,Classic Room,DAILY RATE EXCL. CITYTAX|CLASSIC DOUBLE ROOM 30SQM LOWER FLOORS FREE WIFI NON SMOKING ROOM ONLY. VAT AND SERVICE INCLUDED. PLUS CITY TAX
15628,MRATE AVAIL BOOK WITH CONFIDEN|CLASSIC KING,Classic Room,MRATE AVAIL BOOK WITH CONFIDEN|CLASSIC KING
15629,"FLEXIBLE RATE|CLASSIC ROOM, 1 QUEEN BED, COMPLIMENTARY WIFI",Classic Room,"FLEXIBLE RATE|CLASSIC ROOM, 1 QUEEN BED, COMPLIMENTARY WIFI"
15630,5000 RC BONUS INCLUDES ROOM|AND 5000 RC BONUS POINTS PER ANY CONSECUTIVE CLASSIC ROOM BED TYPE CANNOT BE GUARANTEED AS IT WILL BE ALLOCATED UPON ARRIVAL BASED ON AVAILABILITY,Classic Room,5000 RC BONUS INCLUDES ROOM|AND 5000 RC BONUS POINTS PER ANY CONSECUTIVE CLASSIC ROOM BED TYPE CANNOT BE GUARANTEED AS IT WILL BE ALLOCATED UPON ARRIVAL BASED ON AVAILABILITY
15631,"OUR BEST FLEXIBLE RATE|CLASSIC KING ACCESSIBLE ROOM OVERLOOKING THE ENERGY CORRIDOR WITH DESK, HARDWOOD AND OVERSIZED SHOWER OUR BEST FLEXIBLE RATE",Classic Room,"OUR BEST FLEXIBLE RATE|CLASSIC KING ACCESSIBLE ROOM OVERLOOKING THE ENERGY CORRIDOR WITH DESK, HARDWOOD AND OVERSIZED SHOWER OUR BEST FLEXIBLE RATE"
15632,"REGULAR RATE|FLEXIBLE RATE, CLASSIC, GUEST ROOM, 2 QUEEN",Classic Room,"REGULAR RATE|FLEXIBLE RATE, CLASSIC, GUEST ROOM, 2 QUEEN"
15633,"SPECIAL EVENT RT PRGM|SPECIAL EVENT, PREPAY IN FULL, SEE RATE DETAILS, CLASSIC QUEEN/QUEEN, GUEST ROOM, 2 QUEEN",Classic Room,"SPECIAL EVENT RT PRGM|SPECIAL EVENT, PREPAY IN FULL, SEE RATE DETAILS, CLASSIC QUEEN/QUEEN, GUEST ROOM, 2 QUEEN"
15634,FLEXIBLE HALF BOARD-HB/HALFBOA|CLASSIC ROOM - TWIN BEDS,Classic Room,FLEXIBLE HALF BOARD-HB/HALFBOA|CLASSIC ROOM - TWIN BEDS
15635,AAA / CAA|CITY CLASSIC 1 QUEEN ROBES HIGH SPEED INTERNET CABLE LUXURY BATH PRODUCTS,Classic Room,AAA / CAA|CITY CLASSIC 1 QUEEN ROBES HIGH SPEED INTERNET CABLE LUXURY BATH PRODUCTS
15636,"RESORT CREDIT PACKAGE|WHENEVER WEEKEND PROMOTION INCLUDES A  25 F-B CREDIT, CLASSIC, GUEST ROOM, 1 KING, PARTIAL WATER VIEW",Classic Room,"RESORT CREDIT PACKAGE|WHENEVER WEEKEND PROMOTION INCLUDES A  25 F-B CREDIT, CLASSIC, GUEST ROOM, 1 KING, PARTIAL WATER VIEW"
15637,1000 BONUS POINTS NT INCLUDES|2 TWIN BEDS CLASSIC 30TH TO 36TH FLOORS. CITY SKYLINE VIEW 51 SQM CHIC AND MODERN ROOM WITH FLOOR TO CEILING WINDOWS. 2,Classic Room,1000 BONUS POINTS NT INCLUDES|2 TWIN BEDS CLASSIC 30TH TO 36TH FLOORS. CITY SKYLINE VIEW 51 SQM CHIC AND MODERN ROOM WITH FLOOR TO CEILING WINDOWS. 2
15638,MRATE AVAIL BOOK WITH CONFIDEN|CLASSIC TWIN,Classic Room,MRATE AVAIL BOOK WITH CONFIDEN|CLASSIC TWIN
